user_id,rec
2599,4 84 8 20 60 1352 1593 195 6 200 
2600,7 3 1 4 32 29 5 12 31 10 
2601,1 20 22 3 84 19 48 80 45 25 
2602,4 2 22 6 20 33 3 19 14 8 
2603,28 17 2 47 1 9 6 3 45 37 
2604,2 4 1 6 11 20 124 451 19 7 
2606,1083 40 58 31 41 39 3 2 55 1 
2607,2 1 3 8 6 19 40 34 20 32 
2608,2 66 31 1 148 4 40 3 9 175 
2609,1 2 4 3 6 15 112 90 11 5 
2610,1 3 11 122 6 2 7 5 19 28 
2611,5 1 2 3 7 9 4 32 17 11 
2612,4 6 1 20 14 22 19 7 24 8 
2613,82 89 236 7 2 547 10 4 3 21 
2614,4 9 1 95 22 56 6 14 45 104 
2616,1 9 7 23 4 11 8 41 10 49 
2617,1 203 4 6 38 211 7 2 93 188 
2618,11 1 42 50 9 37 19 3 12 22 
2619,2 4 6 1 3 8 7 19 14 22 
2620,6 4 1 8 7 88 2 99 26 19 
2622,7 2 6 1 4 26 8 88 15 87 
2624,4 55 3 22 76 20 80 11 45 35 
2625,3 2 1 9 259 6 19 36 4 256 
2626,3 71 4 82 9 11 1 17 39 31 
2627,8 4 1 2 3 34 99 6 94 72 
2628,2 4 6 1 15 8 19 14 3 9 
2629,35 9 168 104 184 224 1 149 4 2 
2630,60 66 4 116 1 3 148 2 175 22 
2631,99 88 208 51 4 7 8 324 6 72 
2632,9 104 168 149 184 240 2 224 1 4 
2633,2 4 6 1 8 14 3 20 9 22 
2634,419 2843 1 2 7 3361 4 3 6 8 
2635,3 2 41 56 4 9 40 1 7 388 
2636,308 282 236 33 2 10 7 5 3 884 
2637,2 22 4 3 19 33 1 9 103 141 
2638,2 4 7 39 41 9 239 1 1075 6 
2639,48 8 19 9 35 24 74 80 3 33 
2640,94 3 262 41 4 40 1 53 15 2 
2641,76 2 6 7 20 14 56 19 33 35 
2642,4 3 85 14 107 11 8 9 90 30 
2643,4 1 2 14 8 24 84 20 11 25 
2644,2 11 4 17 6 7 1 9 15 3 
2645,17 2 22 11 48 8 9 28 47 6 
2646,89 82 2 282 17 3 4 19 390 9 
2647,5 12 82 2 9 390 10 4 1 48 
2648,6 4 1 154 7 15 3 9 19 87 
2650,2 17 41 31 58 1 3 42 145 4 
2651,138 3 7 4 20 19 66 1 8 25 
2652,1 2 4 22 20 19 141 103 6 74 
2653,2 7 9 3 6 1 4 31 41 39 
2655,55 58 76 2 3 22 1 7 5 9 
2656,4 8 3 2 1 6 7 75 118 77 
2657,3 10 2 7 15 1 121 59 4 256 
2659,3 1 4 2 109 21 6 112 9 29 
2660,11 27 3 4 47 1 2 50 42 13 
2661,23 1 2 71 9 4 19 3 17 27 
2662,2 3 7 1 5 4 8 20 19 25 
2663,4 1 6 2 3 22 44 33 75 84 
2664,41 55 3 58 1 4 9 6 7 76 
2665,2 388 261 139 1 347 630 6 853 1374 
2668,2 4 1 9 6 7 19 41 20 3 
2670,139 133 9567 720 171 254 318 1424 859 146 
2672,82 236 282 837 308 343 624 5 3 249 
2673,2 3 14 8 24 19 36 45 67 25 
2674,1 8 20 22 48 19 84 41 73 25 
2675,4 6 14 22 84 24 19 48 33 8 
2676,39 58 3 2 4 66 1 182 5 7 
2677,124 1 2 7 8 4 10 20 11 28 
2678,124 17 2 760 11 685 28 638 19 6 
2679,4 66 77 116 8 2 9 148 20 175 
2680,133 4 1 2 66 60 77 22 171 9 
2681,4 35 9 1 14 6 7 20 56 41 
2682,29 15 3 1 2 6 4 81 298 51 
2683,15 2 4 1 3 8 6 29 87 94 
2684,19 18 22 32 7 107 28 20 11 30 
2685,2 3 82 15 10 4 706 31 547 89 
2686,36 2 6 1 7 4 3 8 87 14 
2687,2 1 28 4 6 27 14 9 42 145 
2689,4 2 1 6 3 51 20 44 26 9 
2690,1 4 2 7 3 14 11 9 15 26 
2691,1 3 4 23 9 7 22 17 11 10 
2692,10 2 6 4 1 3 9 8 5 25 
2693,1 14 8 3 19 7 84 24 20 15 
2694,41 58 76 3 4 1 9 5 7 48 
2695,27 50 2 1 145 5 6 9 14 4 
2696,139 2 994 329 3 9 347 4 441 292 
2698,13 98 43 64 57 5 123 1 2 109 
2699,60 2 175 3 20 8 6 304 48 22 
2700,2 3 8 1 4 15 6 112 34 9 
2702,34 3 2 8 15 4 262 60 1 77 
2703,11 28 27 1 4 47 42 19 37 8 
2704,2 19 22 8 7 15 14 84 60 36 
2705,2 1 3 7 144 104 224 10 184 6 
2706,27 11 3 28 1 15 14 7 4 20 
2707,6 51 1 2 8 7 15 14 34 3 
2708,1 4 8 2 188 7 211 17 11 230 
2709,17 28 2 27 1 7 50 3 42 6 
2711,4 51 2 8 6 72 1 20 26 14 
2712,8 4 2 3 20 6 44 1 60 7 
2713,4 1 3 2 6 20 9 19 7 44 
2715,4 2 22 1 465 44 220 326 116 19 
2716,6 2 4 14 1 24 19 132 77 7 
2717,1 31 41 9 146 316 350 6 39 133 
2718,95 220 326 537 1 4 22 465 9 139 
2719,2 347 3 9 186 261 292 126 1 433 
2721,6 1 4 14 7 20 8 19 3 33 
2724,8 6 2 4 1 25 135 7 14 67 
2725,4 6 2 14 7 8 1 26 20 87 
2727,4 2 48 1 20 8 3 6 65 33 
2730,4 66 2 116 60 22 1 8 148 6 
2731,6 14 17 3 7 9 28 19 37 27 
2732,34 1041 2 3 1722 53 1163 94 1443 689 
2734,51 4 1 179 2 107 3 87 6 15 
2735,4 22 41 39 48 19 8 14 40 45 
2736,66 116 134 1 8 6 2 228 22 83 
2737,19 42 2 11 47 1 4 22 28 50 
2738,89 82 308 343 236 5 2 390 282 703 
2739,8 2 1 6 7 93 4 159 3 14 
2740,4 22 6 11 7 3 9 14 56 41 
2741,4 2 6 1 14 8 19 9 22 3 
2742,2 6 7 1 28 3 4 14 9 37 
2744,7 11 9 1 4 28 41 39 15 126 
2745,33 2 1 48 6 19 20 8 3 65 
2746,31 55 58 3 76 4 35 1 6 56 
2747,2 14 1 8 25 7 44 15 20 3 
2750,7 2 6 1 3 4 5 54 25 78 
2751,4 22 8 14 19 80 33 20 24 3 
2752,31 40 1 55 58 6 22 33 3 141 
2754,2355 36 1670 3 7 773 41 1519 2712 15 
2755,95 2 41 220 389 55 22 792 58 537 
2756,1 2 3 4 7 23 71 9 6 11 
2758,4 2 1 6 33 3 48 22 9 8 
2759,4 2 1 20 22 31 3 14 19 39 
2760,41 3 31 2 76 4 1 15 242 376 
2761,7 1 6 4 41 31 14 8 39 15 
2763,2 139 133 4 1 8 7 3 350 146 
2764,2 1 44 3 25 7 596 20 88 9 
2765,1 2 15 3 29 7 6 4 38 36 
2766,6 4 8 1 19 24 44 26 14 84 
2767,39 55 2 7 4 1 14 19 33 48 
2768,4 7 6 15 1 2 14 3 8 30 
2770,21 2 10 7 109 1 4 8 81 85 
2771,33 48 6 1 8 65 157 14 141 74 
2772,138 77 60 4 3 8 7 2 1 148 
2773,11 1 47 5 56 19 6 7 40 22 
2774,2 9 6 14 4 3 7 11 35 26 
2775,6 2 4 1 7 3 19 33 11 95 
2776,2 22 48 7 44 65 45 157 73 141 
2777,28 145 9 4 6 3 19 14 12 23 
2778,511 2 4 750 1 19 17 14 986 6 
2779,4 7 2 3 25 10 1 8 16 44 
2780,4 96 94 175 147 2 1 53 134 31 
2781,35 9 56 168 104 4 1 2 184 5 
2782,4 1 10 2 88 34 6 7 51 179 
2783,6 8 1 4 3 7 20 5 24 19 
2784,2 1 9 4 3 15 8 41 31 261 
2785,2 102 4 8 156 7 9 6 300 10 
2786,4 1 2 22 95 11 45 42 14 220 
2787,2 4 7 20 9 22 48 1 5 8 
2789,4 2 3 1 7 6 16 19 22 11 
2790,2 3 1 7 6 11 5 28 128 37 
2791,467 573 11 50 42 3 47 2 764 1 
2792,50 2 37 22 4 145 6 19 9 8 
2794,2 4 6 3 1 9 7 8 31 16 
2795,8 4 6 7 1 2 32 3 44 84 
2796,6 2 4 51 7 1 87 1076 107 11 
2797,1 22 19 103 33 141 24 48 3 279 
2798,1 8 22 20 14 31 45 24 41 65 
2799,31 55 58 3 4 2 1 76 7 6 
2801,9 2 1 4 6 22 7 104 19 168 
2802,133 4 1 8 99 2 146 171 66 60 
2803,4 6 1 8 2 3 20 24 44 14 
2804,31 40 3 2 9 76 7 1 4 56 
2805,10 2 7 1 51 4 81 6 32 88 
2806,4 2 148 53 39 15 262 182 134 58 
2807,4 6 34 3 2 627 94 8 41 738 
2808,344 7 3 4 6 36 2 1 10 8 
2809,313 4 3 7 2 1 34 31 8 41 
2810,4 7 8 51 6 1 2 15 88 3 
2811,1 4 7 81 8 15 26 107 14 106 
2812,4 2 1 6 8 26 3 25 19 14 
2813,4 1 2 8 3 19 22 9 40 14 
2815,14882 196 16423 350 6727 13270 18397 6786 2242 2480 
2816,2 9 56 50 28 168 4 184 1 47 
2818,11 5 2 4 17 6 1 28 50 9 
2819,1 2 4 8 7 19 6 14 11 9 
2820,2 4 10 1 8 3 7 6 15 25 
2821,6 4 1 2 19 7 46 48 20 70 
2822,2 1 6 4 7 9 8 35 14 40 
2823,2 1 6 9 35 56 8 3 22 14 
2824,7 4 26 1 36 15 8 3 6 20 
2825,66 60 4 116 2 32 148 1 8 3 
2826,4 2 22 45 31 20 39 3 14 48 
2827,7 4 2 1 6 41 3 1825 31 39 
2828,1 35 9 6 7 2 4 14 56 104 
2829,1 22 3 7 24 74 19 8 66 84 
2831,15 1 8 4 2 7 6 36 16 14 
2832,21 7 2 1 10 3 109 13 4 49 
2833,1 7 2 3 6 84 93 14 38 15 
2834,9 1 2 4 11 17 14 149 27 22 
2835,4 6 7 88 1 87 3 8 2 365 
2836,32 96 182 208 324 138 2 3 7 10 
2837,2 3 32 20 1 8 6 33 66 19 
2838,15 7 3 1 96 2 4 138 8 34 
2839,66 60 1 22 175 32 33 8 19 6 
2840,2 1 7 6 51 14 15 3 9 88 
2842,1 7 6 4 99 2 88 51 3 85 
2843,2 4 6 7 1 8 105 106 14 72 
2844,4 179 8 88 596 255 6 401 2 7 
2845,8 4 2 1 7 72 3 6 34 14 
2846,260 4 8 6 26 1 20 2 14 74 
2847,6 2 1 7 3 15 20 26 4 8 
2848,727 6 25 8 2 15 72 11 4 334 
2849,34 708 15 94 99 2 689 1443 4 2075 
2850,48 1 20 6 80 3 103 95 9 45 
2851,6 4 72 118 8 26 38 241 9249 586 
2852,6 4 8 2 14 1 132 1008 72 7 
2853,11 17 50 27 47 1 2 145 6 42 
2854,4 3 8 2 9 1 292 388 347 59 
2855,2 1 4 97 6 9 8 3 13 17 
2856,4 2 3 14 44 7 8 19 93 38 
2857,11 42 28 2 3 23 6 7 35 13 
2859,4 9 1 20 19 22 3 14 8 24 
2860,4 14 22 80 17 3 11 35 42 20 
2861,2 35 9 56 3 5 144 1 28 4 
2862,47 27 50 42 1 2 37 4 6 8 
2863,1 60 4 6 3 66 41 31 20 7 
2865,19 4 2 14 532 1 413 80 8 6 
2866,4 8 6 238 44 14 19 25 3 7 
2867,27 11 2 1 4 37 6 19 9 14 
2868,41 58 4 76 1 9 34 6 7 35 
2869,39 20 80 45 8 9 14 141 26 65 
2870,31 39 2 3 7 4 1 9 6 28 
2871,6 4 2 1 8 9 72 26 7 20 
2872,1 38 203 4 2 6 34 15 7 419 
2873,1 2 19 6 4 7 11 9 15 14 
2874,6 4 7 1 2 15 14 84 3 36 
2876,4 6 1 2 9 8 20 19 14 22 
2877,4 1 20 2 6 19 8 22 3 75 
2878,17 42 11 1 5 28 50 2 4 37 
2879,
2880,4 8 2 3 38 36 7 85 14 94 
2881,4 3 2 1 6 39 41 20 9 115 
2882,1 6 2 14 3 38 36 8 51 85 
2883,4 1 6 2 20 33 48 24 14 19 
2884,4 2 6 14 1 177 199 395 634 135 
2885,3 4 1 2 15 8 7 16 6 32 
2886,4 2 6 11 3 7 1 8 14 48 
2887,196 4 2 32 5 7 690 18 3 11 
2888,2 19 27 7 17 22 6 47 28 3 
2889,4 6 1 2 14 8 1019 1321 70 1304 
2890,60 77 116 148 4 175 20 8 3 2 
2892,2 1 4 41 31 7 39 6 40 58 
2893,4 20 48 65 228 33 24 212 134 193 
2894,28 17 50 4 1 37 47 3 9 27 
2896,2 7 72 4 8 26 14 6 88 51 
2897,1 11 2 17 22 27 8 19 20 48 
2898,2 4 6 1 7 51 3 15 131 34 
2901,66 60 4 148 3 1 8 20 2 6 
2902,58 4 2 1 22 19 48 76 20 33 
2904,2 3 1 7 10 8 15 5 9 4 
2905,1816 2145 7 2 3 1 4 3721 32 10 
2906,1 15 4 51 7 2 3 10 88 87 
2907,2 4 1 6 31 40 22 9 19 41 
2908,13 4 2 64 1 5 31 9 41 109 
2909,88 813 4 51 72 7 6 34 87 8 
2910,4 1 3 6 11 17 2 27 28 22 
2911,42 11 50 2 6 19 37 5 22 136 
2912,31 3 1 22 6 9 66 48 60 49 
2914,129 249 3 299 2 7 376 467 430 32 
2915,1 6 2 20 22 7 8 19 14 32 
2916,6 1 2 4 14 84 7 8 106 15 
2917,4 6 8 14 51 20 3 108 25 84 
2919,2 1 3 4 9 7 40 20 30 41 
2920,33 22 4 2 7 1 48 20 65 6 
2921,33 4 2 22 20 19 1 8 65 6 
2922,77 66 116 4 28 3 1 11 60 2 
2923,2 4 28 47 14 50 20 33 24 3 
2924,4 279 2 1 66 60 77 116 175 228 
2925,4 1 2 11 9 6 19 5 31 41 
2926,4 1 6 2 72 8 88 3 20 10 
2927,8 44 25 3 2 1 4 20 7 5 
2928,1 7 2 4 8 6 21 3 15 88 
2929,2 165 1 40 31 39 9 4 139 6574 
2930,4 1 8 52 44 3 6 25 14 20 
2933,34 94 99 3 738 2 320 1 4 15 
2934,66 60 12 116 4 148 1 3 6 175 
2935,19 4 2 1 8 20 6 80 95 22 
2936,3 7 636 4 15 1 119 31 32 34 
2937,9 1 2 6 4 388 3 14 149 261 
2938,4 33 2 1 48 73 65 19 115 20 
2939,7 3 49 2 6 4 9 26 1 31 
2941,308 82 1493 983 1143 703 1669 89 343 282 
2942,41 2 1 9 11 35 4 6 37 15 
2943,17 27 47 2 4 5 80 145 6 9 
2944,1 4 6 7 22 14 48 19 8 33 
2946,15 36 2 1 3 4 34 8 6 7 
2947,4 3 2 77 60 129 31 20 116 8 
2949,1 88 7 4 15 81 87 3 6 202 
2950,133 171 146 139 1 325 269 314 2 350 
2951,1 2 4 80 11 6 7 27 8 3 
2952,4 2 3 1 34 6 72 8 20 62 
2953,2 6 8 14 203 7 24 20 19 93 
2955,1 8 2 6 3 7 19 22 20 24 
2956,4 2 1 20 22 80 48 6 3 44 
2958,2 9 1 35 3 23 4 27 17 11 
2959,1 2 6 3 20 19 8 22 7 31 
2960,2 343 282 236 3 4 5 10 915 703 
2961,2 6 14 8 22 7 19 3 9 20 
2962,1604 2030 1165 2683 697 2774 1425 7 2637 1870 
2963,3 2 4 10 7 8 34 14 99 494 
2964,
2965,1 66 48 6 19 33 116 134 8 9 
2966,35 1 4 2 9 104 6 30 14 41 
2967,31 41 3 2 1 7 55 9 4 6 
2968,6 2 1 4 14 8 22 9 3 74 
2969,4 1 171 139 254 3 43 31 35 314 
2970,4 1 6 20 48 80 7 3 14 26 
2971,6 4 1 72 383 62 14 34 134 118 
2972,6 4 1 84 2 14 8 7 346 108 
2973,4 6 2 3 8 9 20 24 14 26 
2974,66 1 148 20 6 175 3 134 9 44 
2975,20 66 24 3 77 84 7 116 26 83 
2976,4 33 8 48 6 19 3 14 65 24 
2977,41 40 55 58 3 76 1 4 82 22 
2978,1 2 7 14 6 4 51 9 30 8 
2979,4 6 1 2 44 3 7 14 35 19 
2981,4 2 1 11 6 17 3 7 14 28 
2982,160 259 7 2 4 10 18 30 414 6 
2983,2 6 4 1 7 3 72 121 81 51 
2984,4 2 1 7 8 6 14 3 22 44 
2985,4 1 3 19 22 33 35 7 45 20 
2986,4 77 1 66 60 8 20 6 116 148 
2987,7 2 3 1 4 6 8 137 15 40 
2988,4 22 2 6 20 8 48 19 33 3 
2989,2 40 1 20 22 9 3 220 56 19 
2990,4 6 2 8 1 19 3 7 24 14 
2991,2 1 6 19 44 22 20 33 14 7 
2992,2 4 3 35 41 31 40 1 6 39 
2993,2 1 48 14 80 65 8 73 3 24 
2994,2 39 4 1 58 40 6 28 9 42 
2995,764 636 3 7 2 4 40 15 1 34 
2997,1 4 2 8 3 14 6 22 33 19 
2998,1 2 4 8 14 3 19 60 7 22 
2999,4 2 6 7 14 1 26 135 471 177 
3001,3 88 7 34 4 51 1 8 2 99 
3002,2 4 6 14 38 8 3 11 9 203 
3003,4 22 1 6 33 48 20 103 73 19 
3005,4 3 2 6 138 8 88 182 15 34 
3006,2 1 4 26 19 2258 33 6 8 20 
3008,17 5 42 11 28 2 47 50 122 1 
3009,87 2 1 10 7 15 63 81 11 3 
3010,2 6 20 22 19 103 84 48 74 45 
3011,6 22 3 20 19 8 48 80 9 7 
3012,4 2 3 1 20 6 33 15 77 7 
3013,40 31 76 3 2 4 7 9 20 1 
3014,1 4 3 2 8 20 5 9 48 60 
3015,3 1 40 39 41 9 55 58 71 14 
3016,2 6 22 20 3 33 8 14 11 27 
3017,66 60 3 148 7 116 175 8 1 2 
3018,58 2 4 1 77 116 20 6 22 148 
3019,2 4 22 1 9 6 8 49 141 80 
3020,1 4 9 2 6 170 48 20 31 19 
3021,2 3 186 433 7 582 4 1 9 5 
3022,6 1 8 14 19 22 11 24 7 33 
3023,4 2 1 6 14 48 3 122 20 22 
3024,58 3 76 4 1 22 7 20 35 48 
3025,9 35 1 6 4 19 168 104 7 3 
3026,11 27 28 2 1 6 37 14 80 3 
3027,4 2 7 3 1 31 26 20 8 9 
3028,2 7 3 1 4 43 6 13 35 14 
3029,35 2 1 4 7 6 41 31 39 40 
3030,4 6 179 1 401 7 22 20 3 9 
3031,1 2 4 7 80 8 3 9 11 20 
3033,17 27 47 50 37 1 2 42 9 3 
3034,4 66 3 60 116 2 39 31 99 175 
3035,45 4 9 326 22 1 11 56 6 19 
3037,4 6 2 22 11 14 19 8 7 28 
3038,66 60 175 4 148 2 3 20 8 6 
3039,31 41 58 9 2 4 7 20 45 1 
3040,4 2 55 3 58 34 66 7 77 9 
3042,4 2 1 14 7 8 60 74 9 26 
3043,4 1 2 48 33 3 77 6 66 116 
3045,3 2 4 8 9 7 6 5 19 20 
3047,99 94 4 2 8 72 3 6 1 20 
3048,8 1 4 2 6 3 36 19 16 9 
3050,1 2 4 8 6 48 22 14 26 3 
3051,2 6 1 4 8 7 3 44 88 25 
3052,4 31 2 40 3 20 41 55 33 77 
3053,87 7 2 15 131 1 4 26 6 51 
3054,39 31 4 3 41 55 15 1 342 6 
3056,10 2 7 3 4 15 29 1 8 131 
3057,4 2 6 22 1 20 19 9 7 8 
3058,2 4 6 3 38 14 8 11 26 12 
3059,2 1 17 28 6 4 27 14 42 9 
3060,2 9 15 4 7 3 6 37 17 28 
3062,1 2 19 4 3 8 388 261 9 139 
3063,19 22 14 20 3 48 24 45 103 110 
3064,82 39 41 282 55 5 76 89 706 837 
3065,1 3 4 35 7 31 39 41 19 40 
3066,35 144 56 168 9 184 149 373 288 240 
3067,26 6 106 334 4 1 62 140 24 176 
3068,2 6 7 4 15 84 72 25 20 132 
3070,
3072,2 4 343 7 3 282 33 10 1 5 
3073,10 3 32 2 4 7 16 15 1 29 
3074,
3075,2 3 36 19 20 32 9 35 66 85 
3076,1 51 6 4 7 131 2 87 105 15 
3077,4 1 44 8 2 6 20 67 16 60 
3078,55 58 3 4 2 9 7 1 35 8 
3080,4 148 1 3 8 40 55 6 53 134 
3081,2 11 17 7 9 3 1 27 4 50 
3082,4 6 1 179 88 2 34 483 72 202 
3083,3 116 77 4 1 41 8 40 6 20 
3084,34 4 8 148 3 1 6 179 175 32 
3085,72 4 2 179 6 7 8 44 14 20 
3086,41 4 3 76 103 6 19 83 65 14 
3087,19 48 8 60 77 65 3 42 24 157 
3088,7 3 2 4 1 6 8 51 18 81 
3089,49 9 2 35 27 28 11 39 41 89 
3090,
3091,2 48 4 1 22 6 19 83 9 141 
3092,4 1 6 7 8 20 26 19 24 9 
3093,182 60 324 3 175 1 2 20 7 134 
3095,379 2 7 15 11 30 3 1393 71 4 
3096,96 182 4 7 34 15 51 1 344 2 
3098,4 2 7 20 1 95 9 6 8 80 
3101,4 1 8 22 9 20 33 80 48 3 
3103,1 17 188 2 6 4 214 7 203 47 
3104,6 2 4 7 1 19 8 46 11 24 
3106,6 2 7 11 3 51 20 18 19 22 
3107,4 1 2 14 25 8 20 39 44 19 
3108,3 2 39 1 7 41 4 88 6 8 
3109,1 4 3 6 9 22 23 17 8 7 
3110,4 2 11 8 19 7 20 154 3 15 
3111,4 1 7 6 20 8 87 3 14 9 
3112,2 7 1 4 3 90 15 6 85 16 
3113,1 2 7 4 35 10 580 6 9 59 
3114,20 19 8 80 73 134 3 45 212 115 
3115,40 58 4 76 1 20 16 6 9 33 
3116,17 1 239 4 23 11 9 27 28 3 
3117,159 120 2 1 500 14 3 4 6 8 
3118,1 2 4 17 11 6 9 48 14 19 
3119,4 2 48 19 6 20 8 73 24 3 
3120,4 6 20 8 2 1 14 74 72 60 
3121,1 4 6 8 2 203 38 20 67 3 
3122,4 60 8 1 2 20 39 175 31 32 
3123,7 6 1 4 36 51 2 8 3 94 
3124,5727 1234 1032 3769 1798 16461 7074 1523 15 20764 
3125,4 2 1 6 8 3 74 22 7 26 
3126,23 2 27 9 17 1 13 126 3 11 
3127,6 2 44 7 67 3 66 19 74 38 
3129,55 76 3 4 7 9 20 6 8 22 
3130,2 4 6 1 3 416 10 102 300 25 
3131,1372 10 32 2 4 3 6 96 690 7 
3132,126 7 2 9 1 39 31 40 41 5 
3133,4 60 8 20 6 1 2 175 44 14 
3134,94 4 3 7 8 2 179 88 202 72 
3135,4 1 20 60 22 33 116 14 9 65 
3136,4 2 1 9 35 74 228 6 8 56 
3137,4 1 8 766 88 7 14 72 16 26 
3138,6 2 1 7 4 106 36 8 105 102 
3139,1 2 4 6 7 26 14 20 30 25 
3140,41 40 4 58 22 33 20 48 8 45 
3141,4 3 6 14 48 22 8 19 9 33 
3142,58 4 3 6 22 76 7 48 20 9 
3143,1 2 6 33 8 14 20 7 3 24 
3144,4 1 20 6 33 3 26 80 22 48 
3147,2 4 1 3 31 41 40 476 7 14 
3148,148 60 304 175 3 4 309 8 2 497 
3151,4 2 1 3 6 25 20 22 33 15 
3152,
3153,2 34 4 94 99 8 1 738 3 262 
3154,17 2 1 4 22 11 9 3 28 47 
3155,17 1 4 42 11 28 47 6 50 8 
3156,2 4 22 80 9 48 220 1 11 8 
3158,2 6 4 1 14 7 84 106 46 419 
3159,
3160,1030 7 82 236 89 3 282 15 4 2 
3161,1 6 4 2 14 7 3 11 17 9 
3163,6 2 4 15 3 8 7 34 681 38 
3164,17 11 2 47 1 4 19 9 37 33 
3165,2 9 1 4 3 6 30 648 18 35 
3167,270 808 471 2 4 1 6 8 7 26 
3168,2 4 139 3 1 350 388 316 408 325 
3169,40 58 55 3 76 2 7 4 9 6 
3170,1 8 2 6 7 19 24 3 84 14 
3171,4 2 6 1 26 7 8 20 22 3 
3173,4 66 77 2 148 1 8 3 20 134 
3174,2 4 3 8 6 19 1 11 22 17 
3175,6 2 4 1 84 8 24 19 20 22 
3176,3 4 1 7 2 88 16 10 72 423 
3177,4 3 82 308 1 33 236 7 41 547 
3178,2 15 1 7 8 3 9 6 44 101 
3179,4 1 3 8 12 2 7 6 16 44 
3180,139 34 8 2 133 3 4 859 6 15 
3181,58 39 4 7 1 6 9 22 48 32 
3182,4 3 41 39 55 7 129 58 9 8 
3183,318 269 1 261 4 9 347 292 3 1006 
3184,4 2 1 22 48 8 6 3 33 20 
3185,4 1 3 19 8 6 9 20 33 15 
3186,2 15 3 5 1 10 11 9 4 8 
3187,3 2 10 6 7 9 4 1 15 56 
3188,6 1 4 14 2 7 84 24 3 8 
3189,2 4 22 48 141 9 3 193 20 170 
3190,2 7 6 15 10 4 3 21 81 1 
3191,82 2 3 5 308 7 4 41 10 40 
3192,4 1 2 3 102 6 8 156 7 67 
3193,2 6 4 17 50 19 14 27 47 37 
3195,7 2 6 3 15 4 127 1 94 34 
3196,76 2 1 9 4 35 51 6 30 59 
3197,2 3 8 77 7 60 20 39 40 36 
3198,2 20 33 48 80 3 103 65 8 9 
3199,1 2 6 3 154 20 15 9 44 33 
3200,2 4 7 6 1 3 19 11 15 9 
3201,
3202,1 95 6 20 22 8 48 33 19 9 
3203,94 262 4 8 7 3 53 72 2 36 
3205,2 1 4 8 9 35 11 20 24 7 
3206,
3209,262 4 2 88 3 1 8 6 32 81 
3210,4 6 8 2 7 14 15 87 25 44 
3211,4 2 3 6 8 15 36 1 16 112 
3212,2 3 1 4 5 399 35 43 11 19 
3213,401 2 596 72 4 813 6 1 88 8 
3214,6 14 35 22 8 24 84 9 48 45 
3215,7 3 1 6 9 39 20 41 15 14 
3216,9 56 144 104 168 2 224 184 4 149 
3218,2 27 42 1 6 28 19 8 50 48 
3219,15 4 3 1 36 7 101 6 2 99 
3220,73 24 65 103 141 45 84 9 74 194 
3221,96 7 138 182 6 208 4 3 324 10 
3222,2 6 4 1 14 3 20 19 24 7 
3223,4 2 1 7 9 6 20 10 23 22 
3224,353 2 139 4 1 48 33 9 22 557 
3225,2 1 6 4 7 14 3 22 30 19 
3226,1 22 19 48 65 141 24 26 301 80 
3227,31 40 76 2 3 4 7 1 48 9 
3228,5 82 17 2 28 11 282 89 308 27 
3229,178 51 4 7 88 1 10 87 6 105 
3230,13 2 3 7 8 6 9 31 41 154 
3231,4 2 220 19 20 22 8 3 389 326 
3232,133 254 318 146 2 4 3 1 474 66 
3233,35 104 168 9 56 2 319 310 240 558 
3234,2 4 6 8 1 20 7 14 70 19 
3235,33 20 6 19 65 24 95 8 80 14 
3237,6 4 2 93 214 8 19 3 188 22 
3238,1 2 8 20 84 19 9 46 35 106 
3239,6 8 14 20 93 9 15 24 35 32 
3240,202 4 179 6 1 7 99 105 72 131 
3243,9 1 4 7 5 40 41 19 39 11 
3244,9 1 4 3 104 144 149 6 184 224 
3246,4 33 1 6 48 80 8 45 24 11 
3248,236 82 282 308 5 1207 89 1177 706 3 
3249,2 31 1 39 40 41 55 58 20 6 
3250,2 7 8 6 4 3 87 26 44 51 
3251,2 35 4 9 56 3 1 41 7 104 
3254,56 4 1 11 319 28 382 288 14 17 
3255,4 8 3 2 6 1 44 9 25 7 
3256,1 7 6 2 26 15 20 108 14 87 
3257,8 1 4 2 6 19 16 3 20 22 
3258,4 1 6 3 2 8 112 15 9 10 
3259,82 3 236 2 308 89 9 837 23 11 
3260,28 50 17 45 27 4 42 2 1 6 
3261,2 1 22 20 6 19 48 14 3 8 
3262,7 2 4 15 6 8 1 14 10 3 
3263,6 7 4 15 2 8 14 1 21 16 
3264,6 2 4 1 7 20 14 22 19 48 
3267,1 8 2 6 3 19 20 22 7 24 
3269,22 1 2 116 19 60 6 8 33 103 
3270,220 537 191 1024 2 22 20 621 19 8 
3271,4 1 2 8 7 19 31 15 16 41 
3273,1 2 4 6 7 70 8 14 3 15 
3274,4 2 34 8 1 32 94 99 7 40 
3275,343 89 308 282 5 390 2 236 33 9 
3276,39 55 58 2 34 99 4 1 94 7 
3277,7 1 6 3 56 14 104 11 41 22 
3278,5 2 624 547 983 978 3 556 707 1118 
3279,1 4 2 6 8 19 14 7 326 3 
3280,2 1 3 7 292 9 15 4 6 41 
3282,88 4 2 1 6 604 34 15 7 21 
3283,4 2 1 3 8 14 15 20 22 24 
3284,4 2 3 8 101 14 31 48 84 22 
3285,4 1 625 428 60 148 579 116 761 77 
3287,66 20 19 6 175 3 22 9 74 31 
3288,2 11 17 37 28 1 27 3 50 42 
